ProductName,RetailSPrice,TotalQtySold,UniqueDates,DaysUsed
SSM CASHEW 400 GM,700.0,87.0,"[Timestamp('2021-01-16 00:00:00'), Timestamp('2021-01-22 00:00:00'), Timestamp('2021-01-30 00:00:00'), Timestamp('2021-02-06 00:00:00'), Timestamp('2021-02-11 00:00:00'), Timestamp('2021-03-14 00:00:00'), Timestamp('2021-03-16 00:00:00'), Timestamp('2021-03-18 00:00:00'), Timestamp('2021-03-23 00:00:00'), Timestamp('2021-04-04 00:00:00'), Timestamp('2021-04-11 00:00:00'), Timestamp('2021-04-12 00:00:00'), Timestamp('2021-04-16 00:00:00'), Timestamp('2021-04-26 00:00:00'), Timestamp('2021-05-22 00:00:00'), Timestamp('2021-05-24 00:00:00'), Timestamp('2021-05-25 00:00:00'), Timestamp('2021-06-04 00:00:00'), Timestamp('2021-06-05 00:00:00'), Timestamp('2021-06-08 00:00:00'), Timestamp('2021-06-09 00:00:00'), Timestamp('2021-06-10 00:00:00'), Timestamp('2021-06-14 00:00:00'), Timestamp('2021-06-15 00:00:00'), Timestamp('2021-06-16 00:00:00'), Timestamp('2021-06-22 00:00:00'), Timestamp('2021-06-24 00:00:00'), Timestamp('2021-06-27 00:00:00'), Timestamp('2021-07-03 00:00:00'), Timestamp('2021-07-04 00:00:00'), Timestamp('2021-07-14 00:00:00'), Timestamp('2021-07-24 00:00:00'), Timestamp('2021-07-26 00:00:00'), Timestamp('2021-07-27 00:00:00'), Timestamp('2021-08-05 00:00:00'), Timestamp('2021-08-10 00:00:00'), Timestamp('2021-08-11 00:00:00'), Timestamp('2021-08-12 00:00:00'), Timestamp('2021-08-16 00:00:00'), Timestamp('2021-08-17 00:00:00'), Timestamp('2021-08-28 00:00:00'), Timestamp('2021-08-29 00:00:00'), Timestamp('2021-09-01 00:00:00'), Timestamp('2021-09-06 00:00:00'), Timestamp('2021-09-07 00:00:00'), Timestamp('2021-09-08 00:00:00'), Timestamp('2021-09-10 00:00:00'), Timestamp('2021-10-30 00:00:00'), Timestamp('2021-10-31 00:00:00'), Timestamp('2021-11-01 00:00:00'), Timestamp('2021-11-02 00:00:00'), Timestamp('2021-11-04 00:00:00'), Timestamp('2021-11-05 00:00:00'), Timestamp('2021-11-06 00:00:00'), Timestamp('2021-11-12 00:00:00'), Timestamp('2021-11-15 00:00:00'), Timestamp('2021-12-05 00:00:00'), Timestamp('2021-12-06 00:00:00'), Timestamp('2021-12-14 00:00:00'), Timestamp('2021-12-15 00:00:00'), Timestamp('2021-12-30 00:00:00'), Timestamp('2022-01-17 00:00:00'), Timestamp('2022-01-23 00:00:00'), Timestamp('2022-01-28 00:00:00'), Timestamp('2022-01-31 00:00:00'), Timestamp('2022-02-13 00:00:00'), Timestamp('2022-02-16 00:00:00'), Timestamp('2022-02-19 00:00:00')]",321
SSM CASHEW 400 GM,708.0,14.0,"[Timestamp('2021-09-21 00:00:00'), Timestamp('2021-09-27 00:00:00'), Timestamp('2021-10-02 00:00:00'), Timestamp('2021-10-04 00:00:00'), Timestamp('2021-10-06 00:00:00'), Timestamp('2021-10-10 00:00:00'), Timestamp('2021-10-11 00:00:00'), Timestamp('2021-10-12 00:00:00'), Timestamp('2021-10-15 00:00:00'), Timestamp('2021-10-26 00:00:00'), Timestamp('2021-10-27 00:00:00')]",37
SSM CASHEW 400 GM,715.0,1.0,[Timestamp('2021-09-13 00:00:00')],1
SSM PISTA 200 GM,336.283185840708,2.0,"[Timestamp('2022-03-02 00:00:00'), Timestamp('2022-04-14 00:00:00')]",2
SSM PISTA 200 GM,375.0,49.0,"[Timestamp('2021-04-25 00:00:00'), Timestamp('2021-04-27 00:00:00'), Timestamp('2021-04-28 00:00:00'), Timestamp('2021-04-30 00:00:00'), Timestamp('2021-05-01 00:00:00'), Timestamp('2021-05-03 00:00:00'), Timestamp('2021-05-04 00:00:00'), Timestamp('2021-05-05 00:00:00'), Timestamp('2021-05-06 00:00:00'), Timestamp('2021-05-07 00:00:00'), Timestamp('2021-05-08 00:00:00'), Timestamp('2021-05-11 00:00:00'), Timestamp('2021-05-13 00:00:00'), Timestamp('2021-05-14 00:00:00'), Timestamp('2021-05-17 00:00:00'), Timestamp('2021-05-20 00:00:00'), Timestamp('2021-05-25 00:00:00'), Timestamp('2021-05-26 00:00:00'), Timestamp('2021-06-05 00:00:00'), Timestamp('2021-06-08 00:00:00'), Timestamp('2021-06-11 00:00:00'), Timestamp('2021-06-13 00:00:00'), Timestamp('2021-06-15 00:00:00'), Timestamp('2021-06-16 00:00:00'), Timestamp('2021-06-24 00:00:00'), Timestamp('2021-06-25 00:00:00'), Timestamp('2021-06-28 00:00:00'), Timestamp('2021-06-29 00:00:00'), Timestamp('2021-07-01 00:00:00'), Timestamp('2021-07-22 00:00:00'), Timestamp('2021-07-27 00:00:00'), Timestamp('2021-08-03 00:00:00'), Timestamp('2021-08-04 00:00:00'), Timestamp('2021-08-06 00:00:00'), Timestamp('2021-08-07 00:00:00'), Timestamp('2021-08-08 00:00:00'), Timestamp('2021-08-14 00:00:00')]",112
SSM PISTA 200 GM,380.0,24.0,"[Timestamp('2022-03-01 00:00:00'), Timestamp('2022-03-02 00:00:00'), Timestamp('2022-03-05 00:00:00'), Timestamp('2022-03-13 00:00:00'), Timestamp('2022-03-19 00:00:00'), Timestamp('2022-03-21 00:00:00'), Timestamp('2022-04-01 00:00:00'), Timestamp('2022-04-03 00:00:00'), Timestamp('2022-04-08 00:00:00'), Timestamp('2022-04-13 00:00:00'), Timestamp('2022-04-16 00:00:00'), Timestamp('2022-04-19 00:00:00'), Timestamp('2022-04-21 00:00:00'), Timestamp('2022-04-29 00:00:00'), Timestamp('2022-05-02 00:00:00')]",63
SSM PISTA 200 GM,385.0,42.0,"[Timestamp('2021-02-04 00:00:00'), Timestamp('2021-02-09 00:00:00'), Timestamp('2021-02-10 00:00:00'), Timestamp('2021-02-11 00:00:00'), Timestamp('2021-02-12 00:00:00'), Timestamp('2021-02-14 00:00:00'), Timestamp('2021-02-15 00:00:00'), Timestamp('2021-03-02 00:00:00'), Timestamp('2021-03-03 00:00:00'), Timestamp('2021-03-04 00:00:00'), Timestamp('2021-03-06 00:00:00'), Timestamp('2021-03-23 00:00:00'), Timestamp('2021-03-24 00:00:00'), Timestamp('2021-03-27 00:00:00'), Timestamp('2021-03-28 00:00:00'), Timestamp('2021-03-29 00:00:00'), Timestamp('2021-03-30 00:00:00'), Timestamp('2021-04-03 00:00:00'), Timestamp('2021-04-05 00:00:00'), Timestamp('2021-04-09 00:00:00'), Timestamp('2021-04-11 00:00:00'), Timestamp('2021-04-17 00:00:00'), Timestamp('2021-04-24 00:00:00')]",80
SSM PISTA 200 GM,395.0,43.0,"[Timestamp('2021-10-31 00:00:00'), Timestamp('2021-11-01 00:00:00'), Timestamp('2021-11-02 00:00:00'), Timestamp('2021-11-04 00:00:00'), Timestamp('2021-11-05 00:00:00'), Timestamp('2021-11-21 00:00:00'), Timestamp('2021-11-28 00:00:00'), Timestamp('2021-12-05 00:00:00'), Timestamp('2021-12-09 00:00:00'), Timestamp('2021-12-15 00:00:00'), Timestamp('2021-12-17 00:00:00'), Timestamp('2021-12-19 00:00:00'), Timestamp('2021-12-21 00:00:00'), Timestamp('2021-12-26 00:00:00'), Timestamp('2021-12-28 00:00:00'), Timestamp('2021-12-30 00:00:00'), Timestamp('2022-01-04 00:00:00'), Timestamp('2022-01-05 00:00:00'), Timestamp('2022-01-18 00:00:00'), Timestamp('2022-01-22 00:00:00'), Timestamp('2022-01-25 00:00:00'), Timestamp('2022-01-28 00:00:00'), Timestamp('2022-01-31 00:00:00'), Timestamp('2022-02-10 00:00:00'), Timestamp('2022-02-11 00:00:00'), Timestamp('2022-02-17 00:00:00'), Timestamp('2022-02-18 00:00:00'), Timestamp('2022-02-21 00:00:00'), Timestamp('2022-02-23 00:00:00'), Timestamp('2022-02-24 00:00:00'), Timestamp('2022-02-26 00:00:00')]",119
SSM PISTA 200 GM,405.0,24.0,"[Timestamp('2021-08-17 00:00:00'), Timestamp('2021-08-18 00:00:00'), Timestamp('2021-08-28 00:00:00'), Timestamp('2021-09-05 00:00:00'), Timestamp('2021-09-06 00:00:00'), Timestamp('2021-09-07 00:00:00'), Timestamp('2021-09-16 00:00:00'), Timestamp('2021-09-21 00:00:00'), Timestamp('2021-09-28 00:00:00'), Timestamp('2021-09-30 00:00:00'), Timestamp('2021-10-07 00:00:00'), Timestamp('2021-10-10 00:00:00'), Timestamp('2021-10-11 00:00:00'), Timestamp('2021-10-13 00:00:00'), Timestamp('2021-10-14 00:00:00'), Timestamp('2021-10-15 00:00:00'), Timestamp('2021-10-25 00:00:00')]",70
SSM PISTA 200 GM,410.0,72.0,"[Timestamp('2020-10-04 00:00:00'), Timestamp('2020-10-08 00:00:00'), Timestamp('2020-10-15 00:00:00'), Timestamp('2020-10-22 00:00:00'), Timestamp('2020-10-24 00:00:00'), Timestamp('2020-10-31 00:00:00'), Timestamp('2020-11-02 00:00:00'), Timestamp('2020-11-04 00:00:00'), Timestamp('2020-11-05 00:00:00'), Timestamp('2020-11-09 00:00:00'), Timestamp('2020-11-11 00:00:00'), Timestamp('2020-11-12 00:00:00'), Timestamp('2020-11-13 00:00:00'), Timestamp('2020-11-14 00:00:00'), Timestamp('2020-11-15 00:00:00'), Timestamp('2020-11-16 00:00:00'), Timestamp('2020-11-17 00:00:00'), Timestamp('2020-11-19 00:00:00'), Timestamp('2020-11-20 00:00:00'), Timestamp('2020-11-21 00:00:00'), Timestamp('2020-11-25 00:00:00'), Timestamp('2020-11-26 00:00:00'), Timestamp('2020-11-27 00:00:00'), Timestamp('2020-11-28 00:00:00'), Timestamp('2020-12-09 00:00:00'), Timestamp('2020-12-10 00:00:00'), Timestamp('2020-12-18 00:00:00'), Timestamp('2020-12-31 00:00:00'), Timestamp('2021-01-09 00:00:00'), Timestamp('2021-01-15 00:00:00'), Timestamp('2021-01-16 00:00:00'), Timestamp('2021-01-17 00:00:00'), Timestamp('2021-01-19 00:00:00'), Timestamp('2021-01-27 00:00:00'), Timestamp('2021-01-28 00:00:00'), Timestamp('2021-01-29 00:00:00'), Timestamp('2021-02-11 00:00:00'), Timestamp('2022-06-06 00:00:00'), Timestamp('2022-06-07 00:00:00'), Timestamp('2022-06-08 00:00:00'), Timestamp('2022-06-09 00:00:00'), Timestamp('2022-06-10 00:00:00'), Timestamp('2022-06-14 00:00:00'), Timestamp('2022-06-17 00:00:00'), Timestamp('2022-06-18 00:00:00'), Timestamp('2022-06-21 00:00:00'), Timestamp('2022-06-23 00:00:00'), Timestamp('2022-07-06 00:00:00'), Timestamp('2022-07-12 00:00:00')]",168
SSM PISTA 200 GM,450.0,26.0,"[Timestamp('2020-07-24 00:00:00'), Timestamp('2020-07-25 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-07-29 00:00:00'), Timestamp('2020-08-03 00:00:00'), Timestamp('2020-08-06 00:00:00'), Timestamp('2020-08-17 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-08-19 00:00:00'), Timestamp('2020-08-27 00:00:00'), Timestamp('2020-08-28 00:00:00'), Timestamp('2020-08-29 00:00:00'), Timestamp('2020-08-31 00:00:00'), Timestamp('2020-09-04 00:00:00'), Timestamp('2020-09-05 00:00:00'), Timestamp('2020-09-06 00:00:00'), Timestamp('2020-09-08 00:00:00'), Timestamp('2020-09-10 00:00:00'), Timestamp('2020-09-13 00:00:00'), Timestamp('2020-09-20 00:00:00'), Timestamp('2020-09-23 00:00:00')]",62
SSM WALNUTS 400GM CHINEESE,207.964601769912,2.0,"[Timestamp('2022-01-12 00:00:00'), Timestamp('2022-02-12 00:00:00')]",2
SSM WALNUTS 400GM CHINEESE,220.0,42.0,"[Timestamp('2022-02-28 00:00:00'), Timestamp('2022-03-01 00:00:00'), Timestamp('2022-03-02 00:00:00'), Timestamp('2022-03-03 00:00:00'), Timestamp('2022-03-05 00:00:00'), Timestamp('2022-03-06 00:00:00'), Timestamp('2022-03-13 00:00:00'), Timestamp('2022-03-14 00:00:00'), Timestamp('2022-03-16 00:00:00'), Timestamp('2022-03-25 00:00:00'), Timestamp('2022-03-28 00:00:00'), Timestamp('2022-03-31 00:00:00'), Timestamp('2022-04-01 00:00:00'), Timestamp('2022-04-02 00:00:00'), Timestamp('2022-04-03 00:00:00'), Timestamp('2022-04-05 00:00:00'), Timestamp('2022-04-06 00:00:00'), Timestamp('2022-04-07 00:00:00'), Timestamp('2022-04-10 00:00:00'), Timestamp('2022-04-17 00:00:00'), Timestamp('2022-04-18 00:00:00'), Timestamp('2022-04-19 00:00:00'), Timestamp('2022-04-28 00:00:00'), Timestamp('2022-05-01 00:00:00')]",63
SSM WALNUTS 400GM CHINEESE,225.0,3.0,"[Timestamp('2022-07-08 00:00:00'), Timestamp('2022-07-11 00:00:00'), Timestamp('2022-07-13 00:00:00')]",6
SSM WALNUTS 400GM CHINEESE,230.0,23.0,"[Timestamp('2022-05-12 00:00:00'), Timestamp('2022-05-15 00:00:00'), Timestamp('2022-05-19 00:00:00'), Timestamp('2022-05-23 00:00:00'), Timestamp('2022-05-25 00:00:00'), Timestamp('2022-06-04 00:00:00'), Timestamp('2022-06-07 00:00:00'), Timestamp('2022-06-11 00:00:00'), Timestamp('2022-06-12 00:00:00'), Timestamp('2022-06-13 00:00:00'), Timestamp('2022-06-15 00:00:00'), Timestamp('2022-06-17 00:00:00'), Timestamp('2022-06-20 00:00:00'), Timestamp('2022-06-25 00:00:00'), Timestamp('2022-06-26 00:00:00'), Timestamp('2022-06-28 00:00:00'), Timestamp('2022-07-03 00:00:00')]",53
SSM WALNUTS 400GM CHINEESE,235.0,78.0,"[Timestamp('2021-09-21 00:00:00'), Timestamp('2021-09-22 00:00:00'), Timestamp('2021-09-26 00:00:00'), Timestamp('2021-10-03 00:00:00'), Timestamp('2021-10-06 00:00:00'), Timestamp('2021-10-07 00:00:00'), Timestamp('2021-10-08 00:00:00'), Timestamp('2021-10-11 00:00:00'), Timestamp('2021-10-12 00:00:00'), Timestamp('2021-10-14 00:00:00'), Timestamp('2021-10-15 00:00:00'), Timestamp('2021-10-17 00:00:00'), Timestamp('2021-10-19 00:00:00'), Timestamp('2021-10-20 00:00:00'), Timestamp('2021-10-25 00:00:00'), Timestamp('2021-10-30 00:00:00'), Timestamp('2021-11-02 00:00:00'), Timestamp('2021-11-04 00:00:00'), Timestamp('2021-11-05 00:00:00'), Timestamp('2021-11-13 00:00:00'), Timestamp('2021-11-18 00:00:00'), Timestamp('2021-11-20 00:00:00'), Timestamp('2021-11-21 00:00:00'), Timestamp('2021-11-25 00:00:00'), Timestamp('2021-11-26 00:00:00'), Timestamp('2021-12-02 00:00:00'), Timestamp('2021-12-03 00:00:00'), Timestamp('2021-12-04 00:00:00'), Timestamp('2021-12-19 00:00:00'), Timestamp('2021-12-22 00:00:00'), Timestamp('2021-12-27 00:00:00'), Timestamp('2021-12-28 00:00:00'), Timestamp('2022-01-01 00:00:00'), Timestamp('2022-01-03 00:00:00'), Timestamp('2022-01-05 00:00:00'), Timestamp('2022-01-09 00:00:00'), Timestamp('2022-01-21 00:00:00'), Timestamp('2022-01-26 00:00:00'), Timestamp('2022-01-28 00:00:00'), Timestamp('2022-02-03 00:00:00'), Timestamp('2022-02-04 00:00:00'), Timestamp('2022-02-06 00:00:00'), Timestamp('2022-02-07 00:00:00'), Timestamp('2022-02-09 00:00:00'), Timestamp('2022-02-11 00:00:00'), Timestamp('2022-02-13 00:00:00'), Timestamp('2022-02-16 00:00:00'), Timestamp('2022-02-17 00:00:00'), Timestamp('2022-02-18 00:00:00'), Timestamp('2022-02-19 00:00:00'), Timestamp('2022-02-21 00:00:00'), Timestamp('2022-02-22 00:00:00'), Timestamp('2022-02-23 00:00:00'), Timestamp('2022-02-26 00:00:00'), Timestamp('2022-02-28 00:00:00'), Timestamp('2022-03-01 00:00:00')]",162
SSM WALNUTS 400GM CHINEESE,250.0,26.0,"[Timestamp('2021-05-21 00:00:00'), Timestamp('2021-05-22 00:00:00'), Timestamp('2021-05-23 00:00:00'), Timestamp('2021-05-25 00:00:00'), Timestamp('2021-05-27 00:00:00'), Timestamp('2021-06-06 00:00:00'), Timestamp('2021-06-11 00:00:00'), Timestamp('2021-06-14 00:00:00'), Timestamp('2021-06-15 00:00:00'), Timestamp('2021-06-16 00:00:00'), Timestamp('2021-06-20 00:00:00'), Timestamp('2021-06-22 00:00:00'), Timestamp('2021-06-26 00:00:00'), Timestamp('2021-07-04 00:00:00'), Timestamp('2021-07-05 00:00:00'), Timestamp('2021-07-09 00:00:00'), Timestamp('2021-07-22 00:00:00'), Timestamp('2021-07-26 00:00:00'), Timestamp('2021-08-01 00:00:00'), Timestamp('2021-08-13 00:00:00'), Timestamp('2021-08-16 00:00:00')]",88
SSM WALNUTS 400GM CHINEESE,260.0,40.0,"[Timestamp('2021-04-01 00:00:00'), Timestamp('2021-04-24 00:00:00'), Timestamp('2021-04-25 00:00:00'), Timestamp('2021-04-26 00:00:00'), Timestamp('2021-04-30 00:00:00'), Timestamp('2021-05-01 00:00:00'), Timestamp('2021-05-02 00:00:00'), Timestamp('2021-05-11 00:00:00'), Timestamp('2021-05-15 00:00:00'), Timestamp('2021-05-17 00:00:00'), Timestamp('2021-05-18 00:00:00'), Timestamp('2021-05-19 00:00:00'), Timestamp('2021-08-16 00:00:00'), Timestamp('2021-08-18 00:00:00'), Timestamp('2021-08-20 00:00:00'), Timestamp('2021-08-21 00:00:00'), Timestamp('2021-08-22 00:00:00'), Timestamp('2021-08-24 00:00:00'), Timestamp('2021-08-29 00:00:00'), Timestamp('2021-08-30 00:00:00'), Timestamp('2021-08-31 00:00:00'), Timestamp('2021-09-05 00:00:00'), Timestamp('2021-09-06 00:00:00'), Timestamp('2021-09-07 00:00:00'), Timestamp('2021-09-08 00:00:00'), Timestamp('2021-09-10 00:00:00'), Timestamp('2021-09-12 00:00:00')]",77
SSM WALNUTS 400GM CHINEESE,275.0,18.0,"[Timestamp('2020-08-02 00:00:00'), Timestamp('2020-08-06 00:00:00'), Timestamp('2020-08-10 00:00:00'), Timestamp('2020-08-15 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-08-19 00:00:00'), Timestamp('2020-08-22 00:00:00'), Timestamp('2020-08-25 00:00:00'), Timestamp('2020-08-27 00:00:00'), Timestamp('2020-08-28 00:00:00'), Timestamp('2020-08-30 00:00:00')]",29
SSM WALNUTS 400GM CHINEESE,280.0,94.0,"[Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-02 00:00:00'), Timestamp('2020-09-03 00:00:00'), Timestamp('2020-09-05 00:00:00'), Timestamp('2020-09-06 00:00:00'), Timestamp('2020-09-10 00:00:00'), Timestamp('2020-09-11 00:00:00'), Timestamp('2020-09-15 00:00:00'), Timestamp('2020-09-18 00:00:00'), Timestamp('2020-09-19 00:00:00'), Timestamp('2020-09-22 00:00:00'), Timestamp('2020-09-25 00:00:00'), Timestamp('2020-09-26 00:00:00'), Timestamp('2020-09-27 00:00:00'), Timestamp('2020-09-28 00:00:00'), Timestamp('2020-09-30 00:00:00'), Timestamp('2020-10-01 00:00:00'), Timestamp('2020-10-02 00:00:00'), Timestamp('2020-10-03 00:00:00'), Timestamp('2020-10-05 00:00:00'), Timestamp('2020-10-07 00:00:00'), Timestamp('2020-10-14 00:00:00'), Timestamp('2020-10-16 00:00:00'), Timestamp('2020-10-17 00:00:00'), Timestamp('2020-10-21 00:00:00'), Timestamp('2020-10-23 00:00:00'), Timestamp('2020-11-02 00:00:00'), Timestamp('2020-11-04 00:00:00'), Timestamp('2020-11-09 00:00:00'), Timestamp('2020-11-11 00:00:00'), Timestamp('2020-11-12 00:00:00'), Timestamp('2020-11-13 00:00:00'), Timestamp('2020-11-14 00:00:00'), Timestamp('2020-11-15 00:00:00'), Timestamp('2020-11-17 00:00:00'), Timestamp('2020-11-24 00:00:00'), Timestamp('2020-11-29 00:00:00'), Timestamp('2020-12-05 00:00:00'), Timestamp('2020-12-09 00:00:00'), Timestamp('2020-12-14 00:00:00'), Timestamp('2020-12-18 00:00:00'), Timestamp('2020-12-24 00:00:00'), Timestamp('2020-12-31 00:00:00'), Timestamp('2021-01-03 00:00:00'), Timestamp('2021-01-15 00:00:00'), Timestamp('2021-01-28 00:00:00'), Timestamp('2021-01-31 00:00:00'), Timestamp('2021-02-04 00:00:00'), Timestamp('2021-02-05 00:00:00'), Timestamp('2021-02-07 00:00:00'), Timestamp('2021-02-10 00:00:00'), Timestamp('2021-02-11 00:00:00'), Timestamp('2021-02-16 00:00:00'), Timestamp('2021-03-05 00:00:00'), Timestamp('2021-03-08 00:00:00'), Timestamp('2021-04-04 00:00:00'), Timestamp('2021-04-12 00:00:00'), Timestamp('2021-04-16 00:00:00'), Timestamp('2021-04-19 00:00:00'), Timestamp('2021-04-24 00:00:00'), Timestamp('2021-04-28 00:00:00'), Timestamp('2021-05-05 00:00:00'), Timestamp('2021-05-06 00:00:00'), Timestamp('2021-05-07 00:00:00'), Timestamp('2021-05-08 00:00:00'), Timestamp('2021-05-09 00:00:00'), Timestamp('2021-05-11 00:00:00'), Timestamp('2021-05-15 00:00:00'), Timestamp('2021-05-17 00:00:00')]",259
SUNFLOW 500ML SUN FLOWER OIL PKT,85.0,18.0,"[Timestamp('2020-11-06 00:00:00'), Timestamp('2020-11-11 00:00:00'), Timestamp('2020-11-15 00:00:00'), Timestamp('2020-11-18 00:00:00'), Timestamp('2020-11-20 00:00:00'), Timestamp('2020-11-22 00:00:00'), Timestamp('2020-11-27 00:00:00'), Timestamp('2020-11-29 00:00:00'), Timestamp('2020-12-01 00:00:00'), Timestamp('2020-12-02 00:00:00'), Timestamp('2020-12-15 00:00:00')]",40
SUNFLOW 500ML SUN FLOWER OIL PKT,95.0,15.0,"[Timestamp('2020-12-04 00:00:00'), Timestamp('2020-12-05 00:00:00'), Timestamp('2020-12-17 00:00:00'), Timestamp('2020-12-25 00:00:00'), Timestamp('2021-01-04 00:00:00'), Timestamp('2021-01-05 00:00:00'), Timestamp('2021-01-20 00:00:00')]",48
SUNFLOW 500ML SUN FLOWER OIL PKT,110.0,2.0,[Timestamp('2021-03-15 00:00:00')],1
SUNFLOW 500ML SUN FLOWER OIL PKT,115.0,52.0,"[Timestamp('2021-03-27 00:00:00'), Timestamp('2021-03-28 00:00:00'), Timestamp('2021-04-03 00:00:00'), Timestamp('2021-04-09 00:00:00'), Timestamp('2021-04-11 00:00:00'), Timestamp('2021-04-13 00:00:00'), Timestamp('2021-04-19 00:00:00'), Timestamp('2021-04-23 00:00:00'), Timestamp('2021-04-25 00:00:00'), Timestamp('2021-04-27 00:00:00'), Timestamp('2021-04-28 00:00:00'), Timestamp('2021-05-02 00:00:00'), Timestamp('2021-05-03 00:00:00'), Timestamp('2021-05-10 00:00:00')]",45
SUNFLOW 500ML SUN FLOWER OIL PKT,130.0,68.0,"[Timestamp('2021-06-08 00:00:00'), Timestamp('2021-06-10 00:00:00'), Timestamp('2021-06-14 00:00:00'), Timestamp('2021-06-19 00:00:00'), Timestamp('2021-06-25 00:00:00'), Timestamp('2021-06-26 00:00:00'), Timestamp('2021-06-30 00:00:00'), Timestamp('2021-07-03 00:00:00'), Timestamp('2021-07-08 00:00:00'), Timestamp('2021-08-17 00:00:00'), Timestamp('2021-08-18 00:00:00'), Timestamp('2021-08-27 00:00:00'), Timestamp('2021-09-04 00:00:00'), Timestamp('2021-09-10 00:00:00'), Timestamp('2021-09-11 00:00:00'), Timestamp('2021-09-16 00:00:00'), Timestamp('2021-10-05 00:00:00'), Timestamp('2021-10-07 00:00:00'), Timestamp('2021-10-08 00:00:00'), Timestamp('2021-10-16 00:00:00'), Timestamp('2021-10-17 00:00:00'), Timestamp('2021-10-19 00:00:00'), Timestamp('2021-10-20 00:00:00'), Timestamp('2021-10-22 00:00:00'), Timestamp('2021-10-24 00:00:00'), Timestamp('2021-10-25 00:00:00'), Timestamp('2021-10-26 00:00:00'), Timestamp('2021-10-30 00:00:00'), Timestamp('2021-11-02 00:00:00'), Timestamp('2021-11-03 00:00:00'), Timestamp('2021-11-08 00:00:00'), Timestamp('2021-11-11 00:00:00'), Timestamp('2021-11-12 00:00:00'), Timestamp('2021-12-01 00:00:00'), Timestamp('2021-12-15 00:00:00'), Timestamp('2021-12-16 00:00:00'), Timestamp('2021-12-18 00:00:00'), Timestamp('2021-12-31 00:00:00'), Timestamp('2022-01-02 00:00:00'), Timestamp('2022-01-29 00:00:00'), Timestamp('2022-02-07 00:00:00'), Timestamp('2022-02-18 00:00:00'), Timestamp('2022-03-23 00:00:00')]",218
SUNFLOW 500ML SUN FLOWER OIL PKT,135.0,6.0,"[Timestamp('2021-11-21 00:00:00'), Timestamp('2021-11-22 00:00:00'), Timestamp('2022-01-31 00:00:00')]",3
SUNFLOW 500ML SUN FLOWER OIL PKT,140.0,20.0,"[Timestamp('2022-03-25 00:00:00'), Timestamp('2022-03-26 00:00:00'), Timestamp('2022-03-27 00:00:00'), Timestamp('2022-04-01 00:00:00'), Timestamp('2022-04-03 00:00:00'), Timestamp('2022-04-04 00:00:00'), Timestamp('2022-04-08 00:00:00')]",15
SURYA LIGHTS 20HL,257.0,10.0,[Timestamp('2021-06-27 00:00:00')],1
SURYA LIGHTS 20HL,275.0,69.0,"[Timestamp('2021-04-21 00:00:00'), Timestamp('2021-04-22 00:00:00'), Timestamp('2021-04-24 00:00:00'), Timestamp('2021-04-25 00:00:00'), Timestamp('2021-04-26 00:00:00'), Timestamp('2021-04-28 00:00:00'), Timestamp('2021-05-01 00:00:00'), Timestamp('2021-05-07 00:00:00'), Timestamp('2021-05-11 00:00:00'), Timestamp('2021-05-12 00:00:00'), Timestamp('2021-05-13 00:00:00'), Timestamp('2021-05-14 00:00:00'), Timestamp('2021-05-15 00:00:00'), Timestamp('2021-05-16 00:00:00'), Timestamp('2021-05-17 00:00:00'), Timestamp('2021-05-19 00:00:00'), Timestamp('2021-05-21 00:00:00'), Timestamp('2021-05-23 00:00:00'), Timestamp('2021-05-24 00:00:00'), Timestamp('2021-05-25 00:00:00'), Timestamp('2021-05-26 00:00:00'), Timestamp('2021-06-04 00:00:00'), Timestamp('2021-06-16 00:00:00'), Timestamp('2021-06-18 00:00:00'), Timestamp('2021-06-19 00:00:00'), Timestamp('2021-06-20 00:00:00'), Timestamp('2021-06-21 00:00:00'), Timestamp('2021-06-25 00:00:00'), Timestamp('2021-06-26 00:00:00'), Timestamp('2021-06-27 00:00:00'), Timestamp('2021-06-29 00:00:00'), Timestamp('2021-07-01 00:00:00'), Timestamp('2021-07-17 00:00:00'), Timestamp('2021-07-19 00:00:00'), Timestamp('2021-07-20 00:00:00'), Timestamp('2021-07-21 00:00:00'), Timestamp('2021-07-22 00:00:00'), Timestamp('2021-07-23 00:00:00')]",94
