ProductName,RetailSPrice,TotalQtySold,UniqueDates,DaysUsed
MEIZAN 2 LTR SUN FLOWER OIL JAR,750.0,13.0,"[Timestamp('2021-07-11 00:00:00'), Timestamp('2021-07-13 00:00:00'), Timestamp('2021-07-14 00:00:00'), Timestamp('2021-07-18 00:00:00'), Timestamp('2021-07-19 00:00:00'), Timestamp('2021-07-20 00:00:00'), Timestamp('2021-07-21 00:00:00'), Timestamp('2021-07-22 00:00:00')]",12
MEIZAN 2 LTR SUN FLOWER OIL JAR,759.0,1.0,[Timestamp('2021-07-10 00:00:00')],1
MEIZAN 2 LTR SUN FLOWER OIL JAR,765.0,18.0,"[Timestamp('2021-08-19 00:00:00'), Timestamp('2021-08-21 00:00:00'), Timestamp('2021-08-30 00:00:00'), Timestamp('2021-08-31 00:00:00'), Timestamp('2021-09-03 00:00:00'), Timestamp('2021-09-06 00:00:00'), Timestamp('2021-09-08 00:00:00'), Timestamp('2021-09-10 00:00:00'), Timestamp('2021-09-11 00:00:00'), Timestamp('2021-10-18 00:00:00')]",25
MEIZAN 2 LTR SUN FLOWER OIL JAR,785.0,39.0,"[Timestamp('2021-06-14 00:00:00'), Timestamp('2021-06-17 00:00:00'), Timestamp('2021-06-18 00:00:00'), Timestamp('2021-06-19 00:00:00'), Timestamp('2021-06-20 00:00:00'), Timestamp('2021-06-21 00:00:00'), Timestamp('2021-06-26 00:00:00'), Timestamp('2021-06-27 00:00:00'), Timestamp('2021-08-16 00:00:00'), Timestamp('2021-09-17 00:00:00'), Timestamp('2021-09-23 00:00:00'), Timestamp('2021-09-25 00:00:00'), Timestamp('2021-09-29 00:00:00'), Timestamp('2021-09-30 00:00:00'), Timestamp('2021-10-01 00:00:00'), Timestamp('2021-10-02 00:00:00'), Timestamp('2021-10-05 00:00:00'), Timestamp('2021-10-06 00:00:00'), Timestamp('2021-10-07 00:00:00'), Timestamp('2021-10-08 00:00:00'), Timestamp('2021-10-10 00:00:00'), Timestamp('2021-10-11 00:00:00'), Timestamp('2021-10-14 00:00:00'), Timestamp('2021-10-18 00:00:00'), Timestamp('2021-10-20 00:00:00'), Timestamp('2021-10-22 00:00:00')]",51
MEIZAN 2 LTR SUN FLOWER OIL JAR,860.0,12.0,"[Timestamp('2022-01-09 00:00:00'), Timestamp('2022-01-12 00:00:00'), Timestamp('2022-01-14 00:00:00'), Timestamp('2022-01-16 00:00:00'), Timestamp('2022-01-23 00:00:00')]",15
MEIZAN 2 LTR SUN FLOWER OIL JAR,870.0,31.0,"[Timestamp('2021-10-28 00:00:00'), Timestamp('2021-10-29 00:00:00'), Timestamp('2021-11-07 00:00:00'), Timestamp('2021-11-12 00:00:00'), Timestamp('2021-11-13 00:00:00'), Timestamp('2021-11-15 00:00:00'), Timestamp('2021-11-20 00:00:00'), Timestamp('2021-11-21 00:00:00'), Timestamp('2021-11-23 00:00:00'), Timestamp('2021-11-24 00:00:00'), Timestamp('2021-12-01 00:00:00'), Timestamp('2021-12-02 00:00:00'), Timestamp('2021-12-04 00:00:00'), Timestamp('2021-12-05 00:00:00'), Timestamp('2021-12-07 00:00:00'), Timestamp('2021-12-10 00:00:00'), Timestamp('2021-12-11 00:00:00'), Timestamp('2021-12-12 00:00:00'), Timestamp('2021-12-13 00:00:00')]",47
MEIZAN 2 LTR SUN FLOWER OIL JAR,900.0,17.0,"[Timestamp('2021-12-18 00:00:00'), Timestamp('2021-12-19 00:00:00'), Timestamp('2021-12-20 00:00:00'), Timestamp('2021-12-21 00:00:00'), Timestamp('2021-12-24 00:00:00'), Timestamp('2021-12-25 00:00:00'), Timestamp('2021-12-26 00:00:00'), Timestamp('2021-12-27 00:00:00'), Timestamp('2022-01-08 00:00:00')]",22
MEIZAN 2 LTR SUN FLOWER OIL JAR,910.0,16.0,"[Timestamp('2022-01-29 00:00:00'), Timestamp('2022-01-30 00:00:00'), Timestamp('2022-01-31 00:00:00'), Timestamp('2022-02-09 00:00:00'), Timestamp('2022-02-11 00:00:00'), Timestamp('2022-02-14 00:00:00'), Timestamp('2022-02-17 00:00:00'), Timestamp('2022-02-22 00:00:00'), Timestamp('2022-02-23 00:00:00'), Timestamp('2022-02-24 00:00:00'), Timestamp('2022-03-03 00:00:00'), Timestamp('2022-03-06 00:00:00'), Timestamp('2022-03-21 00:00:00')]",52
MEIZAN 2 LTR SUN FLOWER OIL JAR,930.0,1.0,[Timestamp('2022-03-06 00:00:00')],1
MEIZAN 2 LTR SUN FLOWER OIL JAR,1010.0,13.0,"[Timestamp('2022-05-23 00:00:00'), Timestamp('2022-05-25 00:00:00'), Timestamp('2022-05-27 00:00:00'), Timestamp('2022-05-31 00:00:00'), Timestamp('2022-06-15 00:00:00'), Timestamp('2022-06-20 00:00:00'), Timestamp('2022-06-23 00:00:00'), Timestamp('2022-06-25 00:00:00'), Timestamp('2022-06-28 00:00:00'), Timestamp('2022-07-04 00:00:00'), Timestamp('2022-07-11 00:00:00'), Timestamp('2022-07-12 00:00:00')]",51
MEIZAN 5 LTR SUN FLOWER OIL JAR,1400.0,8.0,"[Timestamp('2020-08-16 00:00:00'), Timestamp('2020-08-17 00:00:00'), Timestamp('2020-08-19 00:00:00'), Timestamp('2020-10-19 00:00:00'), Timestamp('2020-10-27 00:00:00'), Timestamp('2020-11-10 00:00:00'), Timestamp('2020-11-18 00:00:00')]",35
MEIZAN 5 LTR SUN FLOWER OIL JAR,1525.0,7.0,"[Timestamp('2020-12-11 00:00:00'), Timestamp('2020-12-16 00:00:00'), Timestamp('2021-01-02 00:00:00'), Timestamp('2021-01-16 00:00:00'), Timestamp('2021-01-17 00:00:00'), Timestamp('2021-01-23 00:00:00'), Timestamp('2021-02-26 00:00:00')]",45
MEIZAN 5 LTR SUN FLOWER OIL JAR,1600.0,2.0,"[Timestamp('2021-02-26 00:00:00'), Timestamp('2021-03-16 00:00:00')]",19
MEIZAN 5 LTR SUN FLOWER OIL JAR,1675.0,8.0,"[Timestamp('2021-03-24 00:00:00'), Timestamp('2021-03-28 00:00:00'), Timestamp('2021-04-26 00:00:00'), Timestamp('2021-04-27 00:00:00'), Timestamp('2021-04-28 00:00:00'), Timestamp('2021-05-01 00:00:00')]",39
MEIZAN 5 LTR SUN FLOWER OIL JAR,1885.0,5.0,"[Timestamp('2021-07-26 00:00:00'), Timestamp('2021-07-27 00:00:00'), Timestamp('2021-08-11 00:00:00'), Timestamp('2021-08-16 00:00:00')]",22
MEIZAN 5 LTR SUN FLOWER OIL JAR,1910.0,3.0,"[Timestamp('2021-09-30 00:00:00'), Timestamp('2021-10-03 00:00:00'), Timestamp('2021-10-06 00:00:00')]",7
MEIZAN 5 LTR SUN FLOWER OIL JAR,1980.0,2.0,"[Timestamp('2021-06-15 00:00:00'), Timestamp('2021-06-17 00:00:00')]",3
MEIZAN 5 LTR SUN FLOWER OIL JAR,2125.0,11.0,"[Timestamp('2021-11-13 00:00:00'), Timestamp('2021-11-22 00:00:00'), Timestamp('2021-12-14 00:00:00'), Timestamp('2021-12-27 00:00:00'), Timestamp('2021-12-31 00:00:00'), Timestamp('2022-01-07 00:00:00'), Timestamp('2022-01-13 00:00:00'), Timestamp('2022-01-24 00:00:00'), Timestamp('2022-03-09 00:00:00'), Timestamp('2022-03-11 00:00:00'), Timestamp('2022-04-04 00:00:00')]",100
MEIZAN 5 LTR SUN FLOWER OIL JAR,2300.0,1.0,[Timestamp('2022-04-08 00:00:00')],1
MEIZAN 5 LTR SUN FLOWER OIL JAR,2350.0,1.0,[Timestamp('2022-04-12 00:00:00')],1
MEIZAN 5 LTR SUN FLOWER OIL JAR,2380.0,1.0,[Timestamp('2022-04-15 00:00:00')],1
MEIZAN 5 LTR SUN FLOWER OIL JAR,2595.0,4.0,"[Timestamp('2022-06-01 00:00:00'), Timestamp('2022-06-26 00:00:00'), Timestamp('2022-07-05 00:00:00'), Timestamp('2022-07-16 00:00:00')]",46
MUNG KHOSTA 1 KG,165.0,39.0,"[Timestamp('2021-02-18 00:00:00'), Timestamp('2021-02-24 00:00:00'), Timestamp('2021-02-26 00:00:00'), Timestamp('2021-03-18 00:00:00'), Timestamp('2021-04-01 00:00:00'), Timestamp('2021-04-02 00:00:00'), Timestamp('2021-04-11 00:00:00'), Timestamp('2021-04-21 00:00:00'), Timestamp('2021-04-23 00:00:00'), Timestamp('2021-04-26 00:00:00'), Timestamp('2021-04-27 00:00:00'), Timestamp('2021-04-30 00:00:00'), Timestamp('2021-05-02 00:00:00'), Timestamp('2021-05-03 00:00:00'), Timestamp('2021-05-05 00:00:00'), Timestamp('2021-05-09 00:00:00'), Timestamp('2021-05-12 00:00:00'), Timestamp('2021-05-13 00:00:00'), Timestamp('2021-05-15 00:00:00'), Timestamp('2021-05-17 00:00:00'), Timestamp('2021-05-19 00:00:00'), Timestamp('2021-05-26 00:00:00'), Timestamp('2021-05-27 00:00:00'), Timestamp('2021-06-04 00:00:00'), Timestamp('2021-06-07 00:00:00'), Timestamp('2021-06-08 00:00:00'), Timestamp('2021-06-11 00:00:00'), Timestamp('2021-06-12 00:00:00'), Timestamp('2021-06-15 00:00:00')]",118
MUNG KHOSTA 1 KG,170.0,64.0,"[Timestamp('2020-08-27 00:00:00'), Timestamp('2020-08-28 00:00:00'), Timestamp('2020-08-29 00:00:00'), Timestamp('2020-08-30 00:00:00'), Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-02 00:00:00'), Timestamp('2020-09-11 00:00:00'), Timestamp('2020-09-15 00:00:00'), Timestamp('2020-09-19 00:00:00'), Timestamp('2020-09-21 00:00:00'), Timestamp('2020-10-10 00:00:00'), Timestamp('2020-10-14 00:00:00'), Timestamp('2020-10-15 00:00:00'), Timestamp('2020-10-16 00:00:00'), Timestamp('2020-10-17 00:00:00'), Timestamp('2020-10-19 00:00:00'), Timestamp('2020-10-23 00:00:00'), Timestamp('2020-10-27 00:00:00'), Timestamp('2020-10-29 00:00:00'), Timestamp('2020-10-30 00:00:00'), Timestamp('2020-11-01 00:00:00'), Timestamp('2020-11-02 00:00:00'), Timestamp('2020-11-03 00:00:00'), Timestamp('2020-11-05 00:00:00'), Timestamp('2020-11-07 00:00:00'), Timestamp('2020-11-14 00:00:00'), Timestamp('2020-11-17 00:00:00'), Timestamp('2020-11-18 00:00:00'), Timestamp('2020-11-24 00:00:00'), Timestamp('2020-11-26 00:00:00'), Timestamp('2020-11-28 00:00:00'), Timestamp('2020-11-29 00:00:00'), Timestamp('2020-12-01 00:00:00'), Timestamp('2020-12-05 00:00:00'), Timestamp('2020-12-09 00:00:00'), Timestamp('2020-12-13 00:00:00'), Timestamp('2020-12-14 00:00:00'), Timestamp('2020-12-28 00:00:00'), Timestamp('2021-01-01 00:00:00'), Timestamp('2021-01-09 00:00:00'), Timestamp('2021-01-10 00:00:00'), Timestamp('2021-01-12 00:00:00'), Timestamp('2021-01-17 00:00:00'), Timestamp('2021-01-22 00:00:00'), Timestamp('2021-03-20 00:00:00'), Timestamp('2021-04-19 00:00:00'), Timestamp('2021-04-28 00:00:00'), Timestamp('2021-05-02 00:00:00')]",164
MUNG KHOSTA 1 KG,173.0,1.0,[Timestamp('2020-12-22 00:00:00')],1
MUNG KHOSTA 1 KG,175.0,1.0,[Timestamp('2021-03-22 00:00:00')],1
MUNG KHOSTA 1 KG,180.0,47.0,"[Timestamp('2021-10-04 00:00:00'), Timestamp('2021-10-07 00:00:00'), Timestamp('2021-10-13 00:00:00'), Timestamp('2021-10-19 00:00:00'), Timestamp('2021-10-20 00:00:00'), Timestamp('2021-10-29 00:00:00'), Timestamp('2021-11-01 00:00:00'), Timestamp('2021-11-04 00:00:00'), Timestamp('2021-11-09 00:00:00'), Timestamp('2021-11-12 00:00:00'), Timestamp('2021-11-13 00:00:00'), Timestamp('2021-11-21 00:00:00'), Timestamp('2021-11-22 00:00:00'), Timestamp('2021-11-26 00:00:00'), Timestamp('2021-12-03 00:00:00'), Timestamp('2021-12-09 00:00:00'), Timestamp('2021-12-14 00:00:00'), Timestamp('2021-12-15 00:00:00'), Timestamp('2021-12-16 00:00:00'), Timestamp('2021-12-18 00:00:00'), Timestamp('2021-12-19 00:00:00'), Timestamp('2021-12-22 00:00:00'), Timestamp('2022-01-10 00:00:00'), Timestamp('2022-01-14 00:00:00'), Timestamp('2022-01-17 00:00:00'), Timestamp('2022-01-26 00:00:00'), Timestamp('2022-01-28 00:00:00'), Timestamp('2022-02-02 00:00:00'), Timestamp('2022-02-05 00:00:00'), Timestamp('2022-02-06 00:00:00'), Timestamp('2022-02-13 00:00:00'), Timestamp('2022-02-21 00:00:00'), Timestamp('2022-03-05 00:00:00'), Timestamp('2022-03-13 00:00:00'), Timestamp('2022-03-14 00:00:00'), Timestamp('2022-05-05 00:00:00')]",163
MUNG KHOSTA 1 KG,195.0,13.0,"[Timestamp('2020-07-17 00:00:00'), Timestamp('2020-07-18 00:00:00'), Timestamp('2020-07-19 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-08-02 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-08-09 00:00:00'), Timestamp('2020-08-17 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-08-24 00:00:00')]",39
MUNG KHOSTA 1 KG,200.0,1.0,[Timestamp('2022-05-01 00:00:00')],1
MUNG KHOSTA 1 KG,210.0,32.0,"[Timestamp('2021-06-10 00:00:00'), Timestamp('2021-06-11 00:00:00'), Timestamp('2021-06-15 00:00:00'), Timestamp('2021-06-16 00:00:00'), Timestamp('2021-06-18 00:00:00'), Timestamp('2021-06-19 00:00:00'), Timestamp('2021-06-20 00:00:00'), Timestamp('2021-06-22 00:00:00'), Timestamp('2021-06-23 00:00:00'), Timestamp('2021-06-25 00:00:00'), Timestamp('2021-06-27 00:00:00'), Timestamp('2021-07-03 00:00:00'), Timestamp('2021-07-13 00:00:00'), Timestamp('2021-07-14 00:00:00'), Timestamp('2021-07-15 00:00:00'), Timestamp('2021-07-20 00:00:00'), Timestamp('2021-08-01 00:00:00'), Timestamp('2021-08-05 00:00:00'), Timestamp('2021-08-11 00:00:00'), Timestamp('2021-08-18 00:00:00'), Timestamp('2021-08-25 00:00:00'), Timestamp('2021-09-02 00:00:00'), Timestamp('2021-09-09 00:00:00'), Timestamp('2021-09-11 00:00:00'), Timestamp('2021-09-14 00:00:00'), Timestamp('2021-10-01 00:00:00')]",114
MUSURO DAL 1KG INDIAN,105.0,3.0,"[Timestamp('2020-07-21 00:00:00'), Timestamp('2020-08-24 00:00:00')]",2
MUSURO DAL 1KG INDIAN,130.0,145.0,"[Timestamp('2020-08-23 00:00:00'), Timestamp('2020-08-25 00:00:00'), Timestamp('2020-08-27 00:00:00'), Timestamp('2020-08-28 00:00:00'), Timestamp('2020-08-29 00:00:00'), Timestamp('2020-08-31 00:00:00'), Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-03 00:00:00'), Timestamp('2020-09-04 00:00:00'), Timestamp('2020-09-06 00:00:00'), Timestamp('2020-09-07 00:00:00'), Timestamp('2020-09-08 00:00:00'), Timestamp('2020-09-09 00:00:00'), Timestamp('2020-09-10 00:00:00'), Timestamp('2020-09-12 00:00:00'), Timestamp('2020-09-14 00:00:00'), Timestamp('2020-09-17 00:00:00'), Timestamp('2020-09-18 00:00:00'), Timestamp('2020-09-19 00:00:00'), Timestamp('2020-09-20 00:00:00'), Timestamp('2020-09-25 00:00:00'), Timestamp('2020-09-26 00:00:00'), Timestamp('2020-09-28 00:00:00'), Timestamp('2020-09-30 00:00:00'), Timestamp('2020-10-01 00:00:00'), Timestamp('2020-10-03 00:00:00'), Timestamp('2020-10-04 00:00:00'), Timestamp('2020-10-06 00:00:00'), Timestamp('2020-10-07 00:00:00'), Timestamp('2020-10-08 00:00:00'), Timestamp('2020-10-09 00:00:00'), Timestamp('2020-10-10 00:00:00'), Timestamp('2020-10-13 00:00:00'), Timestamp('2020-10-14 00:00:00'), Timestamp('2020-10-16 00:00:00'), Timestamp('2020-10-17 00:00:00'), Timestamp('2020-10-19 00:00:00'), Timestamp('2020-10-20 00:00:00'), Timestamp('2020-10-21 00:00:00'), Timestamp('2020-10-22 00:00:00'), Timestamp('2020-10-23 00:00:00'), Timestamp('2020-10-24 00:00:00'), Timestamp('2020-10-25 00:00:00'), Timestamp('2020-10-27 00:00:00'), Timestamp('2020-10-30 00:00:00'), Timestamp('2020-11-02 00:00:00'), Timestamp('2020-11-03 00:00:00'), Timestamp('2020-11-04 00:00:00'), Timestamp('2020-11-05 00:00:00'), Timestamp('2020-11-06 00:00:00'), Timestamp('2021-03-25 00:00:00'), Timestamp('2021-04-11 00:00:00'), Timestamp('2021-04-25 00:00:00'), Timestamp('2021-04-27 00:00:00'), Timestamp('2021-04-28 00:00:00'), Timestamp('2021-04-30 00:00:00'), Timestamp('2021-05-03 00:00:00'), Timestamp('2021-05-04 00:00:00'), Timestamp('2021-05-05 00:00:00'), Timestamp('2021-05-06 00:00:00'), Timestamp('2021-05-07 00:00:00'), Timestamp('2021-05-08 00:00:00'), Timestamp('2021-05-09 00:00:00'), Timestamp('2021-05-12 00:00:00'), Timestamp('2021-05-13 00:00:00'), Timestamp('2021-05-14 00:00:00'), Timestamp('2021-05-15 00:00:00'), Timestamp('2021-05-16 00:00:00'), Timestamp('2021-05-17 00:00:00')]",130
MUSURO DAL 1KG INDIAN,140.0,27.0,"[Timestamp('2021-07-13 00:00:00'), Timestamp('2021-07-15 00:00:00'), Timestamp('2021-07-17 00:00:00'), Timestamp('2021-07-18 00:00:00'), Timestamp('2021-07-22 00:00:00'), Timestamp('2021-07-25 00:00:00'), Timestamp('2021-08-07 00:00:00'), Timestamp('2021-08-14 00:00:00'), Timestamp('2021-08-19 00:00:00'), Timestamp('2021-08-20 00:00:00'), Timestamp('2021-08-21 00:00:00'), Timestamp('2021-08-25 00:00:00'), Timestamp('2021-09-04 00:00:00'), Timestamp('2021-09-07 00:00:00'), Timestamp('2021-09-11 00:00:00'), Timestamp('2021-09-14 00:00:00'), Timestamp('2021-09-16 00:00:00'), Timestamp('2021-09-18 00:00:00'), Timestamp('2021-09-21 00:00:00'), Timestamp('2021-09-26 00:00:00'), Timestamp('2021-09-29 00:00:00')]",79
MUSURO DAL 1KG INDIAN,150.0,54.0,"[Timestamp('2021-05-19 00:00:00'), Timestamp('2021-05-24 00:00:00'), Timestamp('2021-05-26 00:00:00'), Timestamp('2021-05-27 00:00:00'), Timestamp('2021-06-05 00:00:00'), Timestamp('2021-06-07 00:00:00'), Timestamp('2021-06-08 00:00:00'), Timestamp('2021-06-11 00:00:00'), Timestamp('2021-06-13 00:00:00'), Timestamp('2021-06-15 00:00:00'), Timestamp('2021-06-17 00:00:00'), Timestamp('2021-06-18 00:00:00'), Timestamp('2021-06-21 00:00:00'), Timestamp('2021-06-22 00:00:00'), Timestamp('2021-06-23 00:00:00'), Timestamp('2021-06-24 00:00:00'), Timestamp('2021-06-25 00:00:00'), Timestamp('2021-06-26 00:00:00'), Timestamp('2021-06-28 00:00:00'), Timestamp('2021-07-05 00:00:00'), Timestamp('2021-07-07 00:00:00')]",50
MUSURO DAL 1KG INDIAN,165.0,61.0,"[Timestamp('2021-10-03 00:00:00'), Timestamp('2021-10-04 00:00:00'), Timestamp('2021-10-07 00:00:00'), Timestamp('2021-10-08 00:00:00'), Timestamp('2021-10-09 00:00:00'), Timestamp('2021-10-12 00:00:00'), Timestamp('2021-10-14 00:00:00'), Timestamp('2021-10-16 00:00:00'), Timestamp('2021-10-17 00:00:00'), Timestamp('2021-10-18 00:00:00'), Timestamp('2021-10-29 00:00:00'), Timestamp('2021-10-31 00:00:00'), Timestamp('2021-11-01 00:00:00'), Timestamp('2021-11-04 00:00:00'), Timestamp('2021-11-06 00:00:00'), Timestamp('2021-11-09 00:00:00'), Timestamp('2021-11-13 00:00:00'), Timestamp('2021-11-18 00:00:00'), Timestamp('2021-11-19 00:00:00'), Timestamp('2021-11-21 00:00:00'), Timestamp('2021-11-22 00:00:00'), Timestamp('2021-11-23 00:00:00'), Timestamp('2021-11-25 00:00:00'), Timestamp('2021-11-26 00:00:00'), Timestamp('2021-12-01 00:00:00'), Timestamp('2021-12-03 00:00:00'), Timestamp('2021-12-09 00:00:00'), Timestamp('2021-12-10 00:00:00'), Timestamp('2021-12-11 00:00:00'), Timestamp('2021-12-14 00:00:00'), Timestamp('2021-12-15 00:00:00'), Timestamp('2021-12-17 00:00:00')]",76
MUSURO DAL 1KG INDIAN,180.0,10.0,"[Timestamp('2021-12-29 00:00:00'), Timestamp('2021-12-31 00:00:00'), Timestamp('2022-01-06 00:00:00'), Timestamp('2022-01-10 00:00:00'), Timestamp('2022-01-11 00:00:00'), Timestamp('2022-01-12 00:00:00'), Timestamp('2022-01-19 00:00:00'), Timestamp('2022-01-22 00:00:00')]",25
MUSURO DAL 1KG INDIAN,185.0,10.0,"[Timestamp('2022-01-24 00:00:00'), Timestamp('2022-02-02 00:00:00'), Timestamp('2022-02-06 00:00:00'), Timestamp('2022-02-08 00:00:00'), Timestamp('2022-02-09 00:00:00'), Timestamp('2022-02-13 00:00:00'), Timestamp('2022-02-15 00:00:00'), Timestamp('2022-02-16 00:00:00')]",24
MUSURO DAL 1KG NEPALI,125.0,1.0,[Timestamp('2021-09-19 00:00:00')],1
MUSURO DAL 1KG NEPALI,140.0,140.0,"[Timestamp('2020-07-17 00:00:00'), Timestamp('2020-07-19 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-08-14 00:00:00'), Timestamp('2020-10-10 00:00:00'), Timestamp('2020-10-23 00:00:00'), Timestamp('2020-11-07 00:00:00'), Timestamp('2020-11-08 00:00:00'), Timestamp('2020-11-09 00:00:00'), Timestamp('2020-11-11 00:00:00'), Timestamp('2020-11-13 00:00:00'), Timestamp('2020-11-14 00:00:00'), Timestamp('2020-11-16 00:00:00'), Timestamp('2020-11-17 00:00:00'), Timestamp('2020-11-19 00:00:00'), Timestamp('2020-11-22 00:00:00'), Timestamp('2020-11-23 00:00:00'), Timestamp('2020-11-24 00:00:00'), Timestamp('2020-11-25 00:00:00'), Timestamp('2020-11-28 00:00:00'), Timestamp('2020-11-29 00:00:00'), Timestamp('2020-11-30 00:00:00'), Timestamp('2020-12-01 00:00:00'), Timestamp('2020-12-07 00:00:00'), Timestamp('2020-12-08 00:00:00'), Timestamp('2020-12-09 00:00:00'), Timestamp('2020-12-13 00:00:00'), Timestamp('2020-12-22 00:00:00'), Timestamp('2020-12-23 00:00:00'), Timestamp('2020-12-24 00:00:00'), Timestamp('2020-12-29 00:00:00'), Timestamp('2020-12-30 00:00:00'), Timestamp('2021-01-01 00:00:00'), Timestamp('2021-01-04 00:00:00'), Timestamp('2021-01-07 00:00:00'), Timestamp('2021-01-08 00:00:00'), Timestamp('2021-01-12 00:00:00'), Timestamp('2021-01-14 00:00:00'), Timestamp('2021-01-15 00:00:00'), Timestamp('2021-01-18 00:00:00'), Timestamp('2021-01-19 00:00:00'), Timestamp('2021-01-21 00:00:00'), Timestamp('2021-01-22 00:00:00'), Timestamp('2021-01-23 00:00:00'), Timestamp('2021-01-24 00:00:00'), Timestamp('2021-01-27 00:00:00'), Timestamp('2021-01-29 00:00:00'), Timestamp('2021-01-31 00:00:00'), Timestamp('2021-02-01 00:00:00'), Timestamp('2021-02-02 00:00:00'), Timestamp('2021-02-05 00:00:00'), Timestamp('2021-02-07 00:00:00'), Timestamp('2021-02-12 00:00:00'), Timestamp('2021-02-17 00:00:00'), Timestamp('2021-02-19 00:00:00'), Timestamp('2021-02-22 00:00:00'), Timestamp('2021-02-24 00:00:00'), Timestamp('2021-02-25 00:00:00'), Timestamp('2021-02-28 00:00:00'), Timestamp('2021-03-02 00:00:00'), Timestamp('2021-03-03 00:00:00'), Timestamp('2021-03-06 00:00:00'), Timestamp('2021-03-10 00:00:00'), Timestamp('2021-03-11 00:00:00'), Timestamp('2021-03-15 00:00:00'), Timestamp('2021-03-18 00:00:00'), Timestamp('2021-03-19 00:00:00'), Timestamp('2021-03-20 00:00:00'), Timestamp('2021-03-21 00:00:00'), Timestamp('2021-03-22 00:00:00'), Timestamp('2021-03-23 00:00:00'), Timestamp('2021-03-27 00:00:00'), Timestamp('2021-03-30 00:00:00'), Timestamp('2021-04-01 00:00:00'), Timestamp('2021-04-18 00:00:00'), Timestamp('2021-04-25 00:00:00'), Timestamp('2021-05-18 00:00:00'), Timestamp('2021-05-21 00:00:00'), Timestamp('2021-08-10 00:00:00'), Timestamp('2021-08-11 00:00:00'), Timestamp('2021-08-19 00:00:00')]",263
MUSURO DAL 1KG NEPALI,145.0,2.0,[Timestamp('2021-03-22 00:00:00')],1
MUSURO DAL 1KG NEPALI,150.0,1.0,[Timestamp('2021-09-26 00:00:00')],1
MUSURO DAL 1KG NEPALI,155.0,40.0,"[Timestamp('2021-08-13 00:00:00'), Timestamp('2021-08-14 00:00:00'), Timestamp('2021-08-15 00:00:00'), Timestamp('2021-08-17 00:00:00'), Timestamp('2021-08-21 00:00:00'), Timestamp('2021-08-27 00:00:00'), Timestamp('2021-09-01 00:00:00'), Timestamp('2021-09-02 00:00:00'), Timestamp('2021-09-08 00:00:00'), Timestamp('2021-09-10 00:00:00'), Timestamp('2021-09-16 00:00:00'), Timestamp('2021-09-20 00:00:00'), Timestamp('2021-09-24 00:00:00'), Timestamp('2021-09-26 00:00:00'), Timestamp('2021-09-27 00:00:00'), Timestamp('2021-09-28 00:00:00'), Timestamp('2021-09-29 00:00:00'), Timestamp('2021-10-01 00:00:00'), Timestamp('2021-10-02 00:00:00'), Timestamp('2021-10-06 00:00:00'), Timestamp('2021-10-20 00:00:00'), Timestamp('2021-10-25 00:00:00'), Timestamp('2021-10-27 00:00:00'), Timestamp('2021-10-28 00:00:00'), Timestamp('2021-11-12 00:00:00'), Timestamp('2021-12-26 00:00:00')]",93
MUSURO DAL 1KG NEPALI,160.0,1.0,[Timestamp('2021-08-07 00:00:00')],1
MUSURO DAL 1KG NEPALI,185.0,2.0,[Timestamp('2022-03-14 00:00:00')],1
MUSURO DAL 1KG NEPALI,190.0,12.0,"[Timestamp('2022-01-24 00:00:00'), Timestamp('2022-01-31 00:00:00'), Timestamp('2022-02-02 00:00:00'), Timestamp('2022-02-03 00:00:00'), Timestamp('2022-02-04 00:00:00'), Timestamp('2022-02-05 00:00:00'), Timestamp('2022-02-07 00:00:00'), Timestamp('2022-02-13 00:00:00'), Timestamp('2022-06-28 00:00:00')]",22
